@ 圖示
語音氣泡（聊天）
著魔符文
插口
螺旋
靈魂符文
孢子
Spotify
春綠 (#00FF7F)
斯里蘭卡
聖克里斯多福及尼維斯
聖露西亞
聖保羅旗
聖皮埃爾和密克隆群島
聖文森及格瑞那丁
毀滅之杖
星星
星星（金）
星星（綠）
星號（輪廓）
洛斯阿爾托斯州
馬斯科吉州
條頓騎士團的現狀
蒸氣
蒸汽符文
鋼藍 (#4682B4)
Steem幣（STEEM）
史蒂夫·庫珀
史蒂夫與鞘翅（金）
史蒂夫與鞘翅（灰）
史蒂夫與鞘翅（青銅）
史蒂夫與鞘翅（紅）
史蒂夫與鞘翅（銀）
罷工
地鐵標誌
蘇丹
硫磺（煉金術）
羅姆蘇丹國
太陽遺跡
日出
日落
日落漸變
超級雜草叢生的立方體
超人標誌
蘇利南
沼澤 Minecon 直播 2019
瑞典
瑞典-挪威
瑞士人
瑞士
劍
敘利亞
薩普米
聖多美和普林西比
T移動
T系列
針葉林 Minecon 地球 2018
英式撞東站
台灣
塔吉克
說
譚 (#D2B48C)
坦尚尼亞
塔斯馬尼亞
韃靼斯坦
青 (#008080)
青 (#008282)
團隊
小組發言
團隊語言3
電報
電信
電信標誌
田納西州
觸手肉
薩爾盆地領土
特斯拉
俄羅斯方塊
俄羅斯方塊攻擊 - 圓圈
俄羅斯方塊攻擊 - 心
俄羅斯方塊攻擊 - 倒三角形
俄羅斯方塊攻擊 - 方形
俄羅斯方塊攻擊 - 明星
俄羅斯方塊攻擊 - 三角形
俄羅斯方塊塊
俄羅斯方塊
俄羅斯方塊頭
德州
泰國
矩陣
守望者
思考搖滾
不看好
豎起大拇指
雷霆碎片
雷雨
圖林根州
西藏
抖音
抖音
時間
帖木兒王朝
錫（煉金術）
蒂諾·蘭加蒂拉坦加
特拉斯卡拉旗
多哥
代幣（3 學分）
代幣（32 學分）
代幣（4 學分）
代幣（6 學分）
代幣（64 點）
代幣（8 學分）
代幣 - 1 個積分
代幣 - 10 點
代幣 - 20 點
代幣 - 25 點
代幣 - 5 點
番茄（#FF6347）
東加
火炬
火炬之火
手電筒燈
交通標誌（高速公路盡頭）
交通標誌（高速公路）
電車標誌（四面）
跨旗
外高加索共和國
變性旗幟
德涅斯特河沿岸
寶藏碎片
特拉比松
特雷洛
千里達及托巴哥
巨魔的臉
巨魔的臉
拖曳氣球夥伴
管標誌
管標誌 (U1)
管標誌 (U2)
管標誌 (U3)
管標誌 (U4)
管標誌 (U5)
管標誌 (U6)
豆瓣
突尼西亞
土庫曼
綠松石 (#40E0D0)
吐瓦魯
圖瓦人民共和國
二十一名飛行員
抽搐
推特
UCC自行車車庫
UCC自行車停車場
UCC 城市地圖
聯合CC電梯
UCC入口
UCC電扶梯
UCC出口
UCC 殘障人士
UCC資訊
UCC 標誌（四面）
UCC 標誌（單面）
UCC 禁止進入
UCC洗手間
UCC 求救
UCC員工
UCC樓梯
UCC技術室
UCC售票機
UCC售票處
UCC 廁所
UCC WC 男子
UCC WC 女子
美屬維京群島
烏幹達
烏克蘭
群青藍 (#4848FF)
捷運
強調
撤銷
統一韓
阿拉伯聯合大公國
英國
美國
美國（殖民地）
美國（霍普金森設計）
美國
未知圖示
解鎖
上傳
上傳圖示
上半島/尤珀旗幟 旗幟
烏拉圭
猶他州
烏魯木齊
烏茲別克
V 字手勢
V聯繫
虛擬實境銀行
巴倫西亞國旗
香草水
香草黑
香草藍
香草黑水
香草深藍
香草深灰
香草深紅
香草金
香草灰
香草綠
香草酸橙
香草粉紅/洋紅
香草紫
香草紅
香草白
香草黃
被征服的惡魂鬥篷
萬那杜
梵蒂岡城
速度
委內瑞拉
佛蒙特
佛蒙特共和國
維希法國
維多利亞
越南
越南國旗
紫羅蘭 (#EE82EE)
維吉尼亞州
維吉尼亞公司
視野（關閉）
願景（上）
視覺工作室標誌
虛空龐克旗幟
伏伊伏丁那省
體積
圍
等待
喚醒符文
威爾斯
瓦拉幾亞
沃爾瑪
溫暖的海洋圖標
扭曲的遺物
整經裝置
華沙
華沙條約組織
華盛頓
華盛頓特區
水（煉金術）
水徽
水梯度
天氣
天氣（雨）
天氣（雪）
天氣（太陽）
天氣（雷雨）
加權立方體
西巴布亞
西維吉尼亞
澳洲西部
Whatsapp
小麥 (#F5DEB3)
旋轉
白的
白 (#FFFFFF)
白立方
白染料 (#F9FFFE)
白花式立方體
白火焰圖標
白訊息圖標
白螺旋符文
白煙 (#F5F5F5)
Windows Defender的
Windows 媒體播放器 12
解壓縮工具
威斯康辛州
威斯康辛州旗
木製播放按鈕
羊毛 0
羊毛1
羊毛2
羊毛3
羊毛4
羊毛5
羊毛6
羊毛7
羊毛8
世界邊界
世界邊界（紅）
世界編輯
憤怒符文
錯誤的
懷俄明州
X（推特）
X鈕
小米
是
Y 鈕
黃 (#FFFF00)
黃 (#ffff48)
黃塊
黃蠟筆
黃染料 (#FED83D)
黃綠 (#9ACD32)
葉門
陰陽
Youtube
Youtube
Youtube（藍）
YouTube（紫）
YouTube+（紅）
南斯拉夫
育空地區
Z
Z 鈕
尚比亞
電擊符文
澤伊
零恐懼寶石
辛巴威
鋅（煉金術）
紅鋅礦棕 (#2E1700)
佐奈符文
資訊更新
插件DJ
茲卡夫
奧蘭群島
法蘭西島
8 位末影人
阿博馬斯諾 (#460)
厭惡
阿布拉 (#063)
阿布拉 (#63)
阿勃索爾 (#359)
深淵龍
深淵蟹
相思葉潛影貝
金合歡原木潛影貝
酸龍
阿科利
翼龍 (#142)
阿格隆 (#306)
亞古獸
氣龍
空龍（藍）
赤名
阿拉卡紮姆 (#65)
白化斯卡塔
阿爾克雷米 (#869)
外星人（黑）
外星人（青）
外星人（淺藍）
外星人（淺灰）
外星人（紫丁香）
外星人（石灰）
外星人（洋紅）
外星人（橙）
外星人（河豚）
外星人（紅）
外星人（白）
外星人（黃）
阿利斯塔
阿羅拉‧馬羅瓦克 (#105)
阿羅拉喵 (#52)
阿羅拉雷丘 (#026)
阿羅拉雷丘 (#26)
阿羅拉拉達 (#19)
阿羅拉山鼠 (#27)
阿羅拉六尾 (#037)
阿羅拉六尾 (#37)
阿爾塔莉亞 (#334)
美國怪物
紫水晶塊潛影貝
安佩里
安普菲比安
安普菲安OV
安法羅斯 (#181)
安山巖潛影貝
憤怒的末影人
安吉魯斯
Anjellyze（草原人）
甲龍
殲滅者 (#979)
阿普爾頓 (#842)
阿普林 (#840)
Applin（沒有蘋果）（#840）
阿皮爾
阿克婭·雕靈
蜘蛛管
阿博克 (#24)
阿爾卡寧 (#059)
阿爾卡寧 (#59)
阿爾宙斯 (#493)
巨獸
大天使龍
阿奇維爾
阿里亞多斯 (#168)
貴族龍
貴族史萊姆
阿洛
阿瑪爾多 (#348)
阿馬羅格 (#936)
裝甲超夢 (#150)
急凍鳥 (#144)
無性龍
灰燼龍
阿什‧格林尼加 (#658)
灰燼之眼
亞洲龍
阿斯皮德
星指
太空人史萊姆
歐裡爾
斧頭 (#610)
軸龍
阿撒托斯
阿祖瑪麗爾 (#184)
淡藍末影龍
寶貝鮑澤
爬行寶寶
小龍（黑和青）
龍寶寶（藍）
龍寶寶（青）
龍寶寶（綠）
龍寶寶（橘子）
龍寶寶（粉紅）
龍寶寶（紫）
龍寶寶（紅）
龍寶寶（白）
龍寶寶（黃）
寶貝安德龍
惡魂寶寶
寶貝怪物
皮卡丘寶寶
嬰兒皮膚（涼爽高級）
嬰兒皮膚（聖龍）
嬰兒皮膚（老龍）
嬰兒皮膚（守護龍）
嬰兒皮膚（強龍）
嬰兒皮膚（上位龍）
嬰兒皮膚（不穩定的龍）
嬰兒皮膚（智龍）
嬰兒皮膚（幼龍）
巴爾
球象甲蟲
巴洛尼
竹潛影貝
巴內特 (#354)
巴拉貢
巴博奇 (#339)
恐龍巴尼
地獄男爵
屏障塊潛影貝
玄武巖傀儡
蜥蜴 (#411)
巴特拉
巴克斯劍 (#998)
月桂葉 (#153)
熊提克 (#614)
美麗的龍
貝貝
基巖潛影貝
蜜蜂爬行者
蜂鑽 (#15)
甲蟲殼
甲蟲越線
甜菜根怪物
甜菜根潛影貝
斬首恐怖
巨獸
旁觀者（藍）
旁觀者（紫）
旁觀者（紅）
美麗 (#182)
喇叭芽 (#69)
貝爾孔格
狂戰士頭盔
狂戰士鎧甲
穿戴 (#760)
比比
比杜夫 (#399)
比奧蘭特
生化戰士
樺葉潛影貝
樺木潛影貝
鳥斑
比夏普 (#625)
黑博科布林
黑酋雷姆 (#646)
黑幻影
黑寡婦皮膚
黑耀西
黑白史萊姆
刀魂
水龜 (#009)
水龜 (#9)
火焰化石
火焰王
火焰小兵
烈焰小兵 II
烈焰小兵 III
烈焰小兵 IV
烈焰小兵 IX
烈焰小小兵 V
烈焰小兵 VI
烈焰小兵 VII
烈焰小兵 VIII
火焰小兵 X
火焰小兵 XI
火焰羊
烈焰潛影貝
火焰史萊姆
帶有下界合金頭盔的火焰
布拉茲肯 (#257)
熾龍
盲目爬行者
眨眼
極樂 (#242)
閃電狼
閃電狼OV
暴雪龍
塊狀（青）
塊狀（深灰）
塊狀（灰）
塊狀（洋紅）
塊狀（粉紅）
塊狀（紫）
塊狀（紅）
塊狀（黃）
血液寄生蟲
血蜘蛛
佈滿血絲的眼睛
血腥之眼
血腥史萊姆
盛開
布洛伊（草原人）
藍阿爾卡犬 (#059)
藍蜂與妙蛙種子連帽衫毛絨玩具
藍火焰
藍博科布林
藍爬行者
藍的龍
藍能量爬行者
藍 Exo 傀儡
藍火焰
藍火龍
藍火怪物
藍跳跳巖漿立方體
藍巖漿立方體
藍月龍
藍月末影人
藍豬人
藍貝殼
藍甜
藍雕靈
藍耀西
臉紅爬行者
鮑伯·奧姆
鮑伯-奧姆（粉紅）
鮑勃姆（金）
鮑伯（粉紅）
博洛克（Gahlok）
博洛克（科拉克）
波洛克 (Lehvak)
波洛克 (Nuhvok)
波洛克（帕拉克）
博羅克（塔諾克）
博科布林
骨爬行者
骨魔
骨龍
骨蜘蛛
邦尼特
骨甲蟲
骨甲蟲（攻擊）
繁榮繁榮
繁榮史萊姆
巨石
彈跳罐
邦斯威特 (#761)
帶南瓜面具的庫巴
腕龍
腦潛影貝
腦蛞蝓
吸腦者
腦力激盪
腦力激盪OV
布雷克森 (#654)
黃銅龍
微風
亮藍爬行者
亮綠爬山虎
明亮的薄荷爬山虎
布里奧妮 (#729)
青銅雪人
巢龍
棕蜘蛛
布朗耀西
布魯瑟
泡泡爬行者
布杜 (#406)
布伊澤爾 (#418)
妙蛙種子 (#001)
妙蛙種子 (#1)
妙蛙種子半身像 (#1)
球蛋白
子彈比爾
班伊普
漢堡龍
布格胡龍
Burmy（植物鬥篷）（#412）
蝴蝶 (#12)
巴斯沃勒 (#794)
可可惡魔
惡魔
卡克圖恩 (#332)
仙人掌龍
仙人掌怪物
仙人掌潛影貝
蛋糕龍
蛋糕超夢 (#150)
蛋糕怪獸
蛋糕潛影貝
災難複製體
災難加農
卡馬佐茨
惡魂船長
史萊姆船長
斯特賴德船長
卡賓克 (#703)
屠體
食肉牛龍（橘）
食肉牛龍（紅）
紅蘿蔔怪物
胡蘿蔔潛影貝
城堡破壞者巨魔
毛毛蟲 (#010)
毛毛蟲 (#10)
卡特
洞窟惡魔
洞龍
洞穴蜘蛛小兵
洞穴蜘蛛小小兵 II
洞穴蜘蛛小小兵 III
洞穴蜘蛛小小兵 IV
洞穴蜘蛛小小兵 IX
洞穴蜘蛛小小兵 V
洞穴蜘蛛小小兵 VI
洞穴蜘蛛小小兵 VII
洞穴蜘蛛小小兵 VIII
洞穴蜘蛛小小兵 X
洞穴蜘蛛小小兵 XI
洞穴蜘蛛羊
洞穴蜘蛛村民
雪拉比 (#251)
塞魯萊奇 (#937)
鍊式咀嚼
枝形吊燈 (#609)
通靈者
錢西 (#113)
混沌龍
充電爬行者
充電爬行者國王
噴火龍 (#006)
噴火龍 (#6)
炭甲蟲 (#737)
夏洛特
小火龍 (#004)
小火龍 (#4)
小火龍沃特
變龍 (#5)
查托 (#441)
切斯諾特 (#652)
切斯平 (#650)
池宇 (#1004)
赤壁龍
雞潛影貝
劍寶 (#1002)
菊苣 (#152)
奇姆查爾 (#390)
欽州 (#170)
中國龍
慶鈴 (#433)
鑿刻石英潛影貝
柯加斯
喬克瑞普（草原人）
聖誕節爬山虎
聖誕立方體 (#104)
聖誕史萊姆
鉻龍
喬金奧巴克
辛奇諾 (#573)
灰姑娘 (#815)
啟動器 (#692)
黏土潛影貝
克萊夫布爾 (#36)
克萊菲爾 (#35)
克洛德西爾 (#980)
克洛特戈伊爾
克萊斯特 (#91)
克萊德
煤塊潛影貝
煤礦石潛影貝
鈷離子 (#638)
圓石潛影貝
怪蛇
鱈魚潛影貝
科法格里格斯 (#563)
冷龍
多彩爬行者
多彩怪物
科布肯 (#256)
螃蟹（草原人）
導管潛影貝
餅乾怪獸（粉紅）
酷爬行者
酷皮卡丘
酷史萊姆
酷史萊姆（金）
酷史萊姆（粉紅）
酷史萊姆（紅）
酷殭屍
銅龍
珊瑚爬行者
珊瑚龍
康沃爾小精靈
腐化龍
腐化電龍
腐化的末影人
腐化的炎龍
腐化的冰龍
腐化傳奇龍
腐化自然龍
腐化的原始龍
腐敗豬龍
科維騎士 (#823)
科斯莫格 (#789)
鄉村球（俄羅斯）
牛潛影貝
崩潰者
克里德
苦力怕
爬行者（藍）
苦力怕（身體）
爬行者（棕）
爬行者（青）
爬行者（淺藍）
爬山虎（石灰）
爬山虎（洋紅）
爬行者（橘）
爬行者（粉紅）
爬行者（紫）
爬行者（彩虹）
爬行者（紅）
爬行者（黃）
爬行蜂
爬行者建造者
苦力怕廚師
苦力怕王
苦力怕王半身像
苦力怕騎士
苦力怕女僕
苦力怕小兵
苦力怕小兵 II
苦力怕小兵 III
苦力怕小兵 IV
苦力怕小兵 IX
苦力怕小兵 V
苦力怕小兵 VI
苦力怕小兵 VII
苦力怕小兵 VIII
苦力怕小兵 X
苦力怕小兵 XI
爬行者布洛比先生
苦力怕飛行員
爬行羊
苦力怕潛影貝
爬行者 骷髏 頭骨
爬行者頭骨
苦力怕 1 級
苦力怕 2 級
礦車中的苦力怕
墨鏡爬行者
歌劇院的爬行者
帶著蛋糕帽的苦力怕
爬行者與貓服裝
戴著蓋伊·福克斯面具的苦力怕
帶帽子的苦力怕
帶面具的苦力怕
帶面具的苦力怕（紫）
臉上有餡餅的苦力怕
帶著南瓜面具的苦力怕
戴著聖誕帽的苦力怕
爬行者與 TNT
戴著 Wumpus 面具的苦力怕
深紅豬龍
鱷魚 (#159)
哭泣的龍
地穴龍
水晶龍
水晶潛影貝
克蘇魯
克蘇魯機器人
庫布喬 (#613)
立方體 (#104)
現在的龍
被詛咒的守護者
被詛咒的潛影貝
被詛咒的靈魂
可愛的爬行者
可愛的龍
可愛的幽靈
青史萊姆幼崽
網路人魔
網路惡魔
機器人史萊姆（藍）
機器人爬行者
機械人長老守護者
機器人末影人
機器人末影蟎
機器人惡魂
機器人守護者
機器人巖漿立方體
機器人幻影
機器人破壞者
機械人潛影貝
機器人銀魚
機器人骷髏
機器人蜘蛛
機器人三角龍
半機械人枯萎骷髏
機器人耀西
辛達奎爾 (#155)
多莫
末日獵人
達袞
危險龍龍
深藍月亮
黑暗爬行者
黑暗龍
黑眼圈
深綠末影龍
暗物質
黑暗怪物
黑暗莫佩科 (#877)
深橡木原木潛影貝
黑暗海晶潛影貝
暗斯卡塔
黑暗史萊姆
黑暗泰坦龍
暗物質
黑暗之影
達克萊伊 (#491)
達瑪尼坦 (#555)
達特里克斯 (#723)
達摩卡 (#554)
達舍爾
黎明之翼奈克洛茲瑪 (#800)
死爬行者
最後期限
德阿姆
斷頭洞穴蜘蛛
斷頭爬行者
斬首末影人
Minecraft 斷頭雪傀儡
斷頭蜘蛛
蛻膜眼 (#724)
分解的怪物史萊克
德登 (#702)
深淵暗獸
深暗屍體
深淵黑暗爬行者
深淵黑暗生物
深淵黑暗末路怪物
深淵黑暗蠕蟲
鹿角怪
德伊諾 (#633)
德庫連結
德庫磨砂膏
熟食鳥 (#225)
德爾福克斯 (#655)
狄摩高根
惡魔機器人
德摩羅貢
代歐奇希斯 (#386)
沙漠傀儡
沙漠蠕蟲
德斯特羅亞
大偵探皮卡丘 (#25)
諸神吞噬者
德沃特 (#502)
帝牙盧卡 (#483)
雙食者
鑽石爬行者
鑽石死靈頭
鑽石礦石潛影貝
鑽石皮卡丘 (#25)
鑽石雪人
迪安西 (#719)
迪格斯比 (#660)
數字 #50
地吉利 (#50)
恐龍
恐龍吃人
恐龍摔角手
恐龍摔角手 Coelasilat
恐龍摔角手 Pankratops
恐龍摔角手系統龍
閃長巖潛影貝
迪普林 (#1011)
泥土爬行者
泥土傀儡
泥土怪物
泥土潛影貝
偽裝爬行者
同上（#132）
渡渡龍
多多加馬
多德里奧 (#85)
多多 (#84)
大蜥頭
克里珀博士
蜥蜴博士
德拉科維什 (#882)
龍弓 (#887)
龍（藍）
龍（黃）
龍（藍）
龍（灰）
龍（綠）
龍（橙眼）
龍（紅眼）
龍（紅）
龍（白）
龍（黃眼）
龍（黃）
龍半身像
龍吃末影人
龍眼
龍混合
龍頭戴骷髏
港龍航空 (#148)
龍石 (#149)
卓巴 (#780)
德拉皮恩 (#452)
德拉蒂尼 (#147)
恐懼騎士
滴水器
水滴一縷
溺水掠奪者
卓爾茲 (#096)
卓爾茲 (#96)
德魯迪貢 (#621)
乾骨頭
杜布羊毛 (#832)
達克利特 (#580)
杜格特里奧 (#51)
豬龍魚公爵
地下城龍
鄧斯帕斯 (#206)
杜蘭特 (#632)
杜斯洛普斯 (#356)
黃昏形態萊卡諾克 (#745)
黃昏狼人 (#745)
黃昏 (#477)
暮骷髏 (#355)
達斯頓（泰拉尼亞人）
地龍
地球之眼
世界吞噬者
電鰻 (#604)
怪異
怪異之眼
怪異寵物
伊布 (#133)
進化嵌合體
埃肯斯 (#23)
遠古守護者國王
遠古守護者村民
長老守望者
可怕的憎惡
可怕的怪物
可怕的骷髏
恐怖靈魂
電擊 (#125)
電龍
電動泰坦龍
電爬行者
電極（#101）
大象 (#239)
元素惡魔
精靈頭骨
菁英
灰燼龍
嵌入 (#500)
翡翠傀儡
翡翠礦石潛影貝
翡翠皮卡丘 (#25)
情緒性爬行者
埃莫爾加 (#587)
恩波隆 (#395)
空龍
終結者
末地生物
終結惡魔
終結龍
終結昆蟲
終結怪物
末地石磚潛影貝
末影潛影貝
末端蠕蟲
消滅殭屍
末影箱潛影貝
末影爬行者
末影龍
末影守護者
末影霸主
末影豬人
末影潛影貝
末影圖騰
末影守望者
末影戰士
恩德鹽水
恩德考
末影龍
末影人
末影人（Minecon Cape 2016）
末影人（藍眼睛）
末影人（棕眼睛）
末影人（青眼睛）
末影人（灰眼）
末影人（綠眼睛）
末影人（淺藍眼睛）
末影人（淺灰眼睛）
末影人（石灰眼）
末影人（洋紅眼睛）
末影人（橙眼）
末影人（粉紅眼睛）
末影人（紫眼睛）
末影人（紅眼）
末影人（白眼）
末影人（黃眼）
末影人皮質重寫器
末影喚魔者
末影人玩家
末影人圖標
身穿危險品套裝的末影人
末影礦工
末影人小兵
末影小兵 II
末影小兵 III
末影小兵 IV
末影小兵 IX
末影小兵 V
末影小兵 VI
末影小兵 VII
末影小兵 VIII
末影人小小兵 X
末影人小小兵 XI
末影遊牧者
末影潛影貝
末影人頭骨
末影女巫
末影人殭屍
戴蛋糕帽的末影人
戴鑽石頭盔的末影人
綠眼睛的末影人
戴單片眼鏡的末影人
粉紅眼睛的末影人
末影蟎（死）
被末影蟎感染的生物
幻影
末石爬行者
末石潛影貝
能量爬行者
工程師爬行者
恩特·維貝爾
炎帝 (#244)
墓誌銘敘述者
埃斯彭 (#196)
埃斯普爾 (#677)
永恆 (#890)
長青龍
邪惡的兔子
邪惡爬行者
邪惡爬行者（黃）
邪惡總督
邪惡的熊貓
邪惡的南瓜惡魔
蛋可愛 (#102)
椰蛋樹 (#103)
爆炸爬行者
眼睛（黑）
眼睛（藍）
眼睛（深綠）
眼睛（綠）
眼睛（橘）
眼睛（紫）
眼睛（彩虹）
眼睛（紅）
眼睛（黃）
眼球
眼腦
末影之眼
克蘇魯之眼
眼睛
礙眼
衰退的末影人
花式爬行者
花式史萊姆
扇死A
扇死B
Farfetchd (#83)
快速頭蟹
費羅 (#22)
聯準會
蕨類植物 (#653)
菲拉利加特 (#160)
節慶爬山虎
節慶史萊姆
費贊迪皮蒂 (#1016)
費德提克
菲多 (#926)
最終目的地頭盔（活潑的黑暗）
火眼
火傀儡
火怪
火靈
火雕零
火耀西
螢火龍
菲羅克斯
魚怪
弗拉菲 (#180)
炎龍
火焰蛾
火焰泰坦龍
火焰耀西
火巖龍
撲動 (#841)
火炬 (#136)
閃龍
肉獸
肉身少女（以撒的結合）
血肉怪物
肉嘴
血肉潛影貝
弗萊徹恩德曼
羽羽 (#661)
打火石恐龍
漂浮物 (#419)
弗洛拉加托 (#907)
花卉末影人
弗洛日 (#671)
花龍
花怪
飄動的鬃毛 (#987)
飛翔 (#330)
飛行麵條怪物
霧龍
噴火戰機（混合型態）
森林傀儡
森林守護者
森林怪物
森林探索者
森林蜘蛛
森林之靈
鑄龍
堡壘 (#205)
法蘭肯之擊
弗雷卡丘
朋友
友善的爬行者
友善雕靈
弗拉基 (#656)
青蛙戰士 (#657)
弗羅斯拉斯 (#478)
霜焰
冰霜小精靈
凍傷蜘蛛
霜火龍
霜喉
冰凍烈焰
冰凍洞穴蜘蛛
冰凍爬行者
冰凍長老守護者
冰凍之眼
冰凍惡魂
冰凍守護者
冰凍地獄
冰凍巖漿立方體
海洋深處的冰凍怪物
冰凍皮卡丘 (#025)
冷凍史萊姆
冰凍雕零
福布拉
富埃科科 (#909)
發煙龍
菌龍
時髦
弗芙魯 (#676)
弗夫斯基巴爾
弗斯基戈爾德頭盔
Furfsky Maxor 頭盔
弗斯基太空死靈頭盔
弗斯基收割者面具
弗夫斯基風暴頭盔
弗雷特 (#162)
加巴拉
加布獸
伽勒安急凍鳥 (#144)
加拉瑞‧達馬尼坦 (#555)
伽勒安摩爾特雷斯 (#146)
伽勒安呆呆獸 (#79)
加拉利安 Zapdos (#145)
